facultyName;universityName;facultyCity;availablePlaces;lastEntranceGrade;candidatesPerPlace;annualTax;facultyProgram;facultyType;authorization;specialization;domainOfLicenseOrMaster;facultyDomain;admissionType;budgetPlaces;taxPlaces
Facultatea de Ingineria Sistemelor Biotehnice;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;6.52;N/A;5.000 lei;Tehnologii avansate în industria alimentară;Public;Acreditat;Ingineria produselor alimentare;Ingineria produselor alimentare;Științe Agricole;Examen;0;0
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;25;7.90;0.32;5.500 lei;Biomedical Informatics - Informatică biomedicală;Public;Acreditat;Tehnologia informaţiei;Calculatoare și tehnologia informației;Științe Inginerești;Examen;10;15
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;5.61;0.55;5.000 lei;Administrarea bazelor de date;Public;Acreditat;Tehnologia informaţiei;Calculatoare și tehnologia informației;Științe Inginerești;Examen;20;20
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;475;N/A;N/A;3.000 lei;Ingineria sistemelor internet;Public;Acreditat;Calculatoare;Calculatoare și tehnologia informației;Științe Inginerești;Dosar;250;225
Facultatea de Inginerie Aerospaţială;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;N/A;0.28;5.000 lei;Ingineria transportului aerian/ Air transport engineering;Public;Acreditat;Inginerie şi management aeronautic;Inginerie aerospațială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;9.00;N/A;5.500 lei;Energy engineering;Public;Acreditat;Ingineria sistemelor electroenergetice;Inginerie energetică;Științe Inginerești;Examen;0;0
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;6.30;N/A;5.000 lei;Automatică şi informatică industrială;Public;Acreditat;Automatică şi informatică aplicată;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;0;0
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;6.95;N/A;5.000 lei;Sisteme inteligente de conducere;Public;Acreditat;Automatică şi informatică aplicată;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;0;0
Facultatea de Chimie Aplicată şi Ştiinţa Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Știința și Ingineria Materialelor Oxidice Avansate și Nanomateriale;Public;Acreditat;Ştiinţa şi ingineria materialelor oxidice şi nanomateriale;Inginerie chimică;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Electrică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;50;7.96;0.60;5.000 lei;Sisteme inteligente de instrumentație și măsurare;Public;Acreditat;Sisteme electrice;Inginerie electrică;Științe Inginerești;Examen;25;25
Facultatea de Inginerie Electrică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;50;7.29;0.36;5.000 lei;Electronică de putere și acționări electirce inteligente;Public;Acreditat;Electronică de putere şi acţionări electrice;Inginerie electrică;Științe Inginerești;Examen;25;25
Facultatea de Energetică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Managementul Mediului și Dezvoltare Durabilă;Public;Acreditat;Ingineria şi protecţia mediului în industrie;Ingineria mediului;Științe Inginerești;Examen;0;0
Facultatea de Energetică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Inginerie Nucleară;Public;Acreditat;Ingineria sistemelor electroenergetice;Inginerie energetică;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Mecanică şi Mecatronică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Ingineria și managementul echipamentelor și sistemelor termice;Public;Acreditat;Construcţii civile, industriale şi agricole;Inginerie civilă;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Mecanică şi Mecatronică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Sisteme hidraulice și pneumatice avansate;Public;Acreditat;Construcţii civile, industriale şi agricole;Inginerie civilă;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;8.01;0.30;5.000 lei;Comunicare managerială;Public;Acreditat;Jurnalism;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;8.19;0.23;5.000 lei;Ingineria proiectării şi fabricării produselor;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;7.52;0.42;5.000 lei;Ingineria nanostructurilor şi proceselor neconvenţionale;Public;Acreditat;Nanotehnologii şi sisteme neconvenţionale;Inginerie industrială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;8.58;0.03;5.000 lei;Tehnologii și Sisteme Poligrafice;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;7.70;0.20;5.000 lei;Siguranţa şi integritatea structurilor;Public;Acreditat;Inginerie mecanică;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;20;20
Facultatea de Transporturi;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Sistemul Integrat Om-Autovehicul-Mediu;Public;Acreditat;Ingineria transporturilor şi a traficului;Ingineria transporturilor;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Aerospaţială;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;60;N/A;0.22;5.000 lei;Management aeronautic;Public;Acreditat;Construcţii aerospaţiale;Inginerie aerospațială;Științe Inginerești;Examen;40;20
Facultatea de Inginerie Aerospaţială;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;55;6.18;0.40;5.000 lei;Inginerie și management aerospațial;Public;Acreditat;Construcţii aerospaţiale;Inginerie aerospațială;Științe Inginerești;Examen;35;20
Facultatea de Ingineria Sistemelor Biotehnice;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;6.67;N/A;5.000 lei;Controlul Zgomotelor și Vibrațiilor;Public;Acreditat;Construcţii civile, industriale şi agricole;Inginerie civilă;Științe Inginerești;Examen;0;0
Facultatea de Transporturi;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Fenomene de Interactiune Vehicul - Cale de Rulare;Public;Acreditat;Ingineria transporturilor şi a traficului;Ingineria transporturilor;Științe Inginerești;Examen;0;0
Facultatea de Ştiinţa şi Ingineria Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Știința și managementul testării materialelor;Public;Acreditat;Ştiinţa materialelor;Ingineria materialelor;Științe Inginerești;Examen;0;0
Facultatea de Ştiinţa şi Ingineria Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Tehnici avansate pentru procesarea materialelor metalice;Public;Acreditat;Ştiinţa materialelor;Ingineria materialelor;Științe Inginerești;Examen;0;0
Facultatea de Antreprenoriat, Ingineria şi Managementul Afacerilor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;41;8.53;0.54;5.000 lei;Ingineria resurselor umane în organizațiile industriale;Public;Acreditat;Inginerie economică industrială;Inginerie și management;Științe Inginerești;Examen;21;20
Facultatea de Chimie Aplicată şi Ştiinţa Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;50;N/A;N/A;5.000 lei;Științele Vieții și Ecologie;Public;Acreditat;Psihologie;Psihologie;Științe Sociale și Psihologie;Dosar;25;25
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Ingineria calităţii şi siguranţei în funcţionare în electronică şi telecomunicaţii;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;0;0
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Advanced Microelectronics;Public;Acreditat;Microelectronică, optoelectronică şi nanotehnologii;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;0;0
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;276;6.91;0.11;5.000 lei;Tehnologii avansate în electronica auto;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;177;99
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Tehnologii multimedia pentru aplicații medicale;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;0;0
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;20;9.00;0.15;5.500 lei;Management, innovation et technologies des systèmes collaboratifs - Management, inovare și tehnologii de sisteme colaborative;Public;Acreditat;Tehnologia informaţiei;Calculatoare și tehnologia informației;Științe Inginerești;Examen;2;18
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;15;8.96;0.40;5.500 lei;Technologies de la traduction automatique - Tehnologia traducerii automate;Public;Acreditat;Științe ale informării și documentării;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;5;10
Facultatea de Inginerie Medicală;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;80;N/A;N/A;5.000 lei;Inginerie medicală;Public;Acreditat;Inginerie medicală;Științe inginerești aplicate;Științe Inginerești;Examen;70;10
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;6.27;0.45;5.000 lei;Arhitecturi avansate de calculatoare;Public;Acreditat;Calculatoare;Calculatoare și tehnologia informației;Științe Inginerești;Examen;20;20
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;5.93;N/A;5.000 lei;Management în tehnologia informaţiei;Public;Acreditat;Calculatoare;Calculatoare și tehnologia informației;Științe Inginerești;Examen;0;0
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;20;8.38;1.00;5.500 lei;Technologies de la traduction automatique;Public;Acreditat;Științe ale informării și documentării;Ştiinţe ale comunicării;Științe Politice și Comunicare;Examen;20;0
Facultatea de Inginerie în Limbi Străine;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;60;8.03;0.52;5.500 lei;Biomaterials for Tissue Engineering (BioTE);Public;Acreditat;Ingineria biomaterialelor;Ingineria materialelor;Științe Inginerești;Examen;30;30
Facultatea de Automatică şi Calculatoare;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;6.70;N/A;5.000 lei;Control avansat şi sisteme în timp real;Public;Acreditat;Automatică şi informatică aplicată;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;0;0
Facultatea de Chimie Aplicată şi Ştiinţa Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;500 lei;Expertizarea Produselor Chimice, Alimentelor și Materialelor;Public;Acreditat;Ingineria substanţelor anorganice şi protecţia mediului;Inginerie chimică;Științe Inginerești;Examen;0;0
Facultatea de Chimie Aplicată şi Ştiinţa Materialelor;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Știința și Ingineria Polimerilor;Public;Acreditat;Ştiinţa şi ingineria polimerilor;Inginerie chimică;Științe Inginerești;Examen;0;0
Facultatea de Energetică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Surse Regenerabile de Energie;Public;Acreditat;Ingineria sistemelor electroenergetice;Inginerie energetică;Științe Inginerești;Examen;0;0
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;34;7.26;0.74;5.000 lei;Tehnici avansate de imagistică digitală (TAID);Public;Acreditat;Informatică aplicată în inginerie electrică;Științe inginerești aplicate;Științe Inginerești;Examen;24;10
Facultatea de Energetică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Informatică aplicată în energetică;Public;Acreditat;Ingineria sistemelor electroenergetice;Inginerie energetică;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Mecanică şi Mecatronică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Concepție integrată în ingineria mecanică;Public;Acreditat;Construcţii civile, industriale şi agricole;Inginerie civilă;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Mecanică şi Mecatronică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Antreprenoriat industrial;Public;Acreditat;Tehnologia construcţiilor de maşini;Inginerie industrială;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;8.37;0.30;5.000 lei;Ingineria şi managementul proiectelor complexe;Public;Acreditat;Inginerie economică industrială;Inginerie și management;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Mecanică şi Mecatronică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;N/A;N/A;5.000 lei;Termodinamica echipamentelor pentru procese industriale;Public;Acreditat;Construcţii civile, industriale şi agricole;Inginerie civilă;Științe Inginerești;Examen;0;0
Facultatea de Electronică, Telecomunicaţii şi Tehnologia Informaţiei;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;575;N/A;N/A;4.000 lei;Electronică şi informatică medicală (EIM);Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;500;75
Facultatea de Ingineria Sistemelor Biotehnice;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;N/A;7.21;N/A;5.000 lei;Inginerie și Proiectare Asistată de Calculator prin Mașini și Structuri Mecanice;Public;Acreditat;Tehnologia informaţiei;Calculatoare și tehnologia informației;Științe Inginerești;Examen;0;0
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;8.99;0.03;5.500 lei;Conception integree des systemes technologiques;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;7.92;0.15;5.000 lei;Ingineria şi managementul proceselor de sudare şi control;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Examen;20;20
Facultatea de Inginerie Industrială și Robotică;Universitatea Politehnica din Bucureşti (UPB);Bucuresti, Bucuresti;40;7.21;0.10;5.000 lei;Modelarea şi simularea sistemelor mecanice mobile;Public;Acreditat;Inginerie mecanică;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;20;20
